,house_price_amsterdam,rental_agency_amsterdam,postcode_amsterdam,bedrooms_amsterdam,surface_amsterdam
2473,1950.0,Collection Apartments,1011AZ,2,50
2474,1550.0,I AM REAL ESTATE,1016HT,2,60
2475,4250.0,Urban Homies,1091EL,6,200
2476,1699.0,Bright Apartments & Housing Services,1054XP,2,71
2477,2850.0,Parker & Williams Real Estate Services,1077VR,4,120
2478,505.0,Camelot Vastgoedbeheer BV,1043CP,1,20
2479,2400.0,Engel en Volkers Amsterdam Centrum,1017EP,2,73
2480,1650.0,Het Woonarchief,1069RR,3,100
2481,1690.0,Wooove B.V.,1062MX,3,89
2482,8000.0,Engel en Volkers Amsterdam ,1015BV,4,185
2483,1750.0,First Class Housing,1017DS,2,70
2484,2200.0,Boon Properties,1077ET,3,135
2485,1600.0,HB Housing ,1011AR,3,120
2486,1750.0,Park Real Estate,1073ER,3,80
2487,1750.0,Rotsvast Amsterdam,1069HV,3,104
2488,2000.0,I AM REAL ESTATE,1076DK,4,130
2489,1650.0,Interhouse verhuurmakelaars Amsterdam,1087CH,3,103
2490,4995.0,A1 Executive Estate,1081KC,2,95
2491,2950.0,Amsterdam Housing,1081HB,4,189
2492,2100.0,Dutch Housing Centre BV,1096AA,3,85
2493,1350.0,Compass Housing Amsterdam,1091RZ,2,50
2494,1800.0,KK Amsterdam,1015CA,2,85
2495,600.0,Van Der Huizen,1043CE,2,21
2496,1350.0,Hevesta Bemiddeling,1055MR,1,37
2497,2750.0,Out Amsterdam,1078JP,4,129
2498,1500.0,Peter Bruin Makelaardij,1016BJ,2,45
2499,1750.0,11 Makelaars Landsmeer,1034TB,4,90
2500,1690.0,Momo Makelaardij en Vastgoed B.V.,1071GB,2,68
2501,505.0,Camelot Vastgoedbeheer BV,1043BX,1,20
2502,1795.0,FRIS Vastgoed Management,1073TK,2,56
2503,2750.0,Alcoco.nl,1011HC,3,115
2504,1365.0,Wooove B.V.,1062EB,3,71
2505,1650.0,HB Housing ,1059TJ,3,61
2506,2400.0,Haagen & Partners,1016AA,3,85
2507,1875.0,By Ruth,1017CE,2,80
2508,1800.0,Nanninga & Burger Makelaardij,1013MP,3,85
2509,2250.0,Valerius Rentals,1075GS,2,74
2510,3750.0,Engel en Volkers Amsterdam ,1071CH,3,98
2511,1500.0,Haagen & Partners,1016RV,2,37
2512,1200.0,ViaDaan,1017NH,2,40
2513,1750.0,I AM REAL ESTATE,1087KD,3,82
2514,1895.0,Renthouse Vastgoed,1081EP,3,93
2515,1800.0,VERRA Real Estate Rotterdam,1072LN,2,80
2516,1850.0,AmsterHomes,1072VJ,3,85
2517,1450.0,Hometoday.nl,1092TS,2,55
2518,1995.0,Kuijs Reinder Kakes Amsterdam,1053KE,3,106
2519,1875.0,Aham Vastgoed,1071HX,3,75
2520,1750.0,Nanninga & Burger Makelaardij,1015CK,2,60
2521,1600.0,HB Housing ,1102JZ,3,90
2522,1400.0,Interhouse verhuurmakelaars Amsterdam,1033WG,3,80
2523,1650.0,Hakkenbroek Housing Company,1054VM,3,70
2524,1800.0,HouseHunting Amsterdam,1011VK,2,57
2525,2950.0,Parker & Williams Real Estate Services,1022LK,6,150
2526,1700.0,Compass Housing Amsterdam,1071CA,2,60
2527,3300.0,21 Zuid Makelaardij,1077AL,4,120
2528,2750.0,Out Amsterdam,1078JP,4,129
2529,1250.0,Hevesta Bemiddeling,1055MR,1,35
2530,1495.0,KK Amsterdam,1025GH,4,111
2531,2250.0,Amsterdam Housing,1011RJ,5,115
2532,2250.0,First Class Housing,1091RV,3,62
2533,1600.0,Rotsvast Amstelveen,1081AK,3,76
2534,1750.0,Renthouse Vastgoed,1082CA,3,90
2535,3100.0,Amsterdam Housing,1073CJ,4,170
2536,1995.0,Amsterdamse Maatschappij,1011KA,3,110
2537,2100.0,Koops Makelaardij Amsterdam,1017VS,3,94
2538,2950.0,Koops Makelaardij Amsterdam,1017WL,2,110
2539,3000.0,Listings,1082MT,3,87
2540,1650.0,Rotsvast Amsterdam,1012NL,2,55
2541,2500.0,Amsterdam Housing,1011JN,4,116
2542,1975.0,Rotsvast Amsterdam,1076LC,3,75
2543,1595.0,Visch & Van Zeggelaar Amsterdam,1057RP,3,50
2544,2400.0,Regio Holland Amsterdam,1077KN,4,116
2545,2115.0,Amsterdam Housing,1079RH,4,120
2546,3500.0,Parker & Williams Real Estate Services,1017XR,3,135
2547,1950.0,Amsterdam Housing,1017RK,2,120
2548,4000.0,TVN Real Estate,1054ET,4,140
2549,1975.0,De la Haye Makelaardij o.g.,1013AS,2,85
2550,1550.0,Hallie & Van Klooster,1031JK,3,87
2551,350.0,Van Der Huizen,1065KK,2,16
2552,1750.0,123Wonen Amsterdam,1076PN,3,76
2553,2550.0,startupstays,1013MM,2,55
2554,2500.0,IdealEstate Rental Consultancy,1011NA,3,90
2555,3500.0,Makelaarskantoor Carla van den Brink,1017KT,3,130
2556,1750.0,Amsterdam Housing,1015DE,2,95
2557,5900.0,Peter Bruin Makelaardij,1016EJ,4,180
2558,1700.0,Rotsvast Amstelveen,1083BW,3,80
2559,1500.0,The Perfect House,1012DV,2,60
2560,1350.0,Hevesta Bemiddeling,1055MR,1,37
2561,1250.0,Hevesta Bemiddeling,1055MR,1,35
2562,1450.0,Amsterdam Rentals,1107JV,3,72
2563,1800.0,Michiel Stolker Real Estate,1011KH,2,90
2564,1695.0,Valerius Rentals,1013ES,3,65
2565,1600.0,Valerius Rentals,1051VN,2,45
2566,3350.0,Vereniging Hendrick de Keyser,1015TN,4,151
2567,3250.0,Amsterdam Housing,1016BC,3,124
2568,2750.0,Interhouse verhuurmakelaars Amsterdam,1015DV,3,100
2569,1700.0,Kuijs Reinder Kakes Amsterdam,1011MR,3,70
2570,1995.0,City Homes,1063KV,3,85
2571,1800.0,Heeren Makelaars B.V.,1017RN,3,63
2572,1850.0,Amsterdam Housing,1081JK,3,85
2573,1650.0,HB Housing ,1052SE,2,79
2574,1950.0,Skyreach Stay,1075XL,3,70
2575,1550.0,HB Housing ,1024VH,3,95
2576,2700.0,Expat Rentals,1095MB,4,140
2577,1975.0,Renthouse Vastgoed,1071AL,3,90
2578,2000.0,Peter Bruin Makelaardij,1072VA,3,65
2579,1750.0,Allround Apartments,1011KH,2,65
2580,4000.0,De Graaf & Groot Makelaars,1075AD,3,93
2581,3500.0,Amsterdam Housing,1077JS,7,210
2582,1995.0,Parker & Williams Real Estate Services,1012EM,3,80
2583,1480.0,Hakkenbroek Housing Company,1066GG,3,85
2584,1875.0,Dutch Brickx Real Estate Purmerend - Zaandam e.o.,1017ZB,3,70
2585,4000.0,Amsterdam Housing,1075AD,3,95
2586,1600.0,Haagen & Partners,1015CL,2,80
2587,2450.0,Amsterdam Housing,1083CX,3,113
2588,1950.0,123Wonen Amsterdam,1053WR,3,89
2589,5500.0,Parker & Williams Real Estate Services,1071KJ,4,211
2590,3250.0,Peter Bruin Makelaardij,1013BH,5,150
2591,3500.0,Compass Housing Amsterdam,1016TA,4,100
2592,2750.0,Out Amsterdam,1078JP,4,129
2593,1250.0,Hevesta Bemiddeling,1055MR,1,35
2594,3500.0,Amsterdam Beautiful Property Rental,1016BC,3,130
2595,2150.0,Peter Bruin Makelaardij,1016CS,3,85
2596,1500.0,Match&Rent,1017WB,2,70
2597,2100.0,Amsterdam Beautiful Property Rental,1011LZ,3,88
2598,5000.0,Valerius Rentals,1071JH,3,145
2599,2200.0,Renthouse Vastgoed,1082GS,4,120
2600,2000.0,G&D&Y Housing,1072EZ,3,75
2601,1650.0,Amstel Housing Amsterdam,1016NL,2,45
2602,1950.0,Amsterdam Housing,1015RD,3,70
2603,2050.0,Amsterdam Housing,1075HW,3,110
2604,2750.0,Compass Housing Amsterdam,1016LT,3,85
2605,4000.0,Bridges Makelaardij,1018AD,4,257
2606,1800.0,Peter Bruin Makelaardij,1012GB,2,65
2607,1900.0,Jaap In Huren,1091CS,3,74
2608,1900.0,ViaDaan,1078XG,3,72
2609,2250.0,27 Huis Makelaars,1072AK,4,71
2610,1500.0,G&D&Y Housing,1012MZ,1,30
2611,1875.0,+31 Vastgoed,1068GL,3,95
2612,1950.0,G&D&Y Housing,1079ND,3,70
2613,2500.0,Amsterdam Housing,1081JK,3,101
2614,1500.0,HB Housing ,1102EE,4,88
2615,4500.0,Jaap In Huren,1012GM,5,210
2616,2500.0,Dutch Housing Centre BV,1013HC,3,130
2617,2750.0,Interhouse verhuurmakelaars Amsterdam,1011GB,5,100
2618,1480.0,Hallie & Van Klooster,1031JK,3,84
2619,2250.0,Match&Rent,1071AS,3,80
2620,2650.0,Dutch Housing Centre BV,1071ZT,5,160
2621,3250.0,Listings,1031JW,3,160
2622,6900.0,Hakkenbroek Housing Company,1015DL,5,320
2623,3450.0,Prinsen Residence International,1077HG,3,130
2624,1350.0,Hevesta Bemiddeling,1055MR,1,37
2625,2750.0,Out Amsterdam,1078JP,4,129
2626,3000.0,Michiel Stolker Real Estate,1017KG,3,125
2627,2950.0,Ter Haar Makelaars B.V.,1011NA,3,91
2628,3000.0,Amsterdam Housing,1011EW,5,135
2629,1695.0,Match&Rent,1015NJ,2,65
2630,1650.0,Bianca Combee Housing Service,1082RH,3,92
2631,1850.0,Hakkenbroek Housing Company,1015SB,2,42
2632,2550.0,Ter Haar Makelaars B.V.,1011NA,3,91
2633,2450.0,Mooi Makelaardij,1017AD,3,88
2634,2250.0,CS Housing,1077KN,4,108
2635,1950.0,Alcoco.nl,1015TA,3,90
2636,1850.0,Engel en Volkers Amsterdam Centrum,1016GN,2,69
2637,2995.0,A1 Executive Estate,1017CX,3,85
2638,1650.0,Het Woonarchief,1056PN,3,65
2639,1800.0,Het Woonarchief,1056ET,3,70
2640,1700.0,Het Woonarchief,1064DH,3,65
2641,2250.0,Prinsen Residence International,1016WC,3,90
2642,2350.0,Peter Bruin Makelaardij,1012LG,3,74
2643,1700.0,I AM REAL ESTATE,1018BM,2,81
2644,3950.0,Expat Rentals,1071ER,4,140
2645,1700.0,Skyreach Stay,1062KS,3,85
2646,2850.0,Apollo Makelaardij,1071BA,4,170
2647,2000.0,Rotsvast Amsterdam,1054GC,2,92
2648,2850.0,Alcoco.nl,1017VH,3,120
2649,2950.0,Amsterdam Housing,1012HR,3,130
2650,7000.0,Prinsen Residence International,1016BT,6,350
2651,2750.0,Haagen & Partners,1015BH,3,106
2652,2150.0,Match&Rent,1082GM,4,116
2653,6750.0,TVN Real Estate,1071GA,3,180
2654,2200.0,Skyreach Stay,1075XL,3,75
2655,2150.0,Skyreach Stay,1062KS,4,105
2656,2750.0,Out Amsterdam,1078JP,4,129
2657,1350.0,Hevesta Bemiddeling,1055MR,1,37
2658,1100.0,Expats. Amsterdam Rentals ,1093SK,1,33
2659,2475.0,City Homes,1012VG,4,120
2660,1750.0,Skyreach Stay,1062KS,3,90
2661,1750.0,Renthouse Vastgoed,1081GA,3,82
2662,1850.0,Skyreach Stay,1062KS,3,90
2663,2500.0,Amsterdam Housing,1016GW,4,120
2664,1700.0,Skyreach Stay,1062KS,3,90
2665,1650.0,Renthouse Vastgoed,1015VC,3,65
2666,1900.0,ISAAK Makelaardij o.g. B.V.,1012NN,3,86
2667,2500.0,Hamilton Vastgoed,1011TP,4,110
2668,1800.0,City Homes,1017ZM,3,65
